Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/08  19:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  20:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  21:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10292798773,0.0,1.10292798773
 01/08  22:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/08  23:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.102928452,0.0,1.102928452
 01/08  24:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/09  01:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296693435,0.0,1.10296693435
 01/09  02:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/09  03:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/09  04:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296639377,0.0,1.10296639377
 01/09  05:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/09  06:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,1.10307866482,0.0,1.10307866482
 01/09  07:00:00,99.6229065648,2.97472022738,0.0,55.031586126,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/09  08:00:00,88.6007629715,2.97472022738,0.0,36.8533169474,16.0824960704,32.6817896323,1.82310357898,0.719699869599,1.10340370938
 01/09  09:00:00,130.898383373,2.99876711446,0.656214384624,8.58416118144,48.2474882111,70.4033123869,2.18820737069,0.0,2.18820737069
 01/09  10:00:00,123.648775873,2.99156316105,5.90046694617,4.44607650259,48.2474882111,62.0547409583,1.10427037814,0.0,1.10427037814
 01/09  11:00:00,125.474746551,3.26117812927,11.3431666602,2.48632590469,48.2474882111,60.1281475517,2.18843892299,0.0,2.18843892299
 01/09  12:00:00,132.165306572,3.57584409326,17.068544955,1.21024826022,48.2474882111,62.0547409583,2.18898837593,0.0,2.18898837593
 01/09  13:00:00,137.658643676,3.76520107451,23.2549807339,0.872141110818,48.2474882111,61.5103924513,2.18969082087,0.0,2.18969082087
 01/09  14:00:00,144.398192977,3.96991237578,28.5121168318,0.0,48.2474882111,63.6602354638,3.2745772467,0.0,3.2745772467
 01/09  15:00:00,138.942813697,3.73287584674,26.8258619935,0.0,48.2474882111,60.1281475517,1.10409223334,0.0,1.10409223334
